pID,condition,target,distractor,start_time,typed_input,keypress_times,cleaned_response,cleaned_typingTimes,response_type,response_check,subj,trialNum,onset_time,onset_latency,edit_type
adae02b69ee1d58682eb10bd7c5855db,UNREL,vest,ear,1645567132065,"v,e,s,t,(Enter)",1645567133217165e49,vest_,1645567133217165e49,pass,pass-target,62,48,1645567133217,852,NA
adae02b69ee1d58682eb10bd7c5855db,ID,swan,swan,1645567133866,"s,w,a,n,(Enter)",16455671348011652e48,swan_,16455671348011652e48,pass,pass-target,62,49,1645567134801,635,NA
adae02b69ee1d58682eb10bd7c5855db,REL,bike,train,1645567135534,"b,i,k,e,(Enter)",1645567136746164e49,bike_,1645567136746164e49,pass,pass-target,62,50,1645567136746,912,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,pistol,bed,1645567139829,"p,i,s,t,o,l,(Enter)",16455671410141638e74,pistol_,16455671410141638e74,pass,pass-target,62,52,1645567141014,885,NA
adae02b69ee1d58682eb10bd7c5855db,REL,swan,tortoise,1645567141964,"s,w,a,n,(Enter)",16455671432821648e48,swan_,16455671432821648e48,pass,pass-target,62,53,1645567143282,1018,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,church,XXXXX,1645567144057,"c,h,u,r,c,h,(Enter)",1645567145194165e75,church_,1645567145194165e75,pass,pass-target,62,54,1645567145194,837,NA
adae02b69ee1d58682eb10bd7c5855db,ID,ear,ear,1645567146052,"e,a,r,(Enter)",1645567147148165e36,ear_,1645567147148165e36,pass,pass-target,62,55,1645567147148,796,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,table,sword,1645567147549,"t,a,b,l,e,(Enter)",16455671487431645e61,table_,16455671487431645e61,pass,pass-target,62,56,1645567148743,894,NA
adae02b69ee1d58682eb10bd7c5855db,ID,leg,leg,1645567149613,"l,e,g,(Enter)",16455671505811646e35,leg_,16455671505811646e35,pass,pass-target,62,57,1645567150581,668,NA
adae02b69ee1d58682eb10bd7c5855db,REL,coat,vest,1645567151284,"c,o,a,t,(Enter)",16455671526631638e48,coat_,16455671526631638e48,pass,pass-target,62,58,1645567152663,1079,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,arm,XXXXX,1645567153208,"a,r,m,(Enter)",16455671541611647e35,arm_,16455671541611647e35,pass,pass-target,62,59,1645567154161,653,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,plate,XXXXX,1645567160574,"p,l,a,t,e,(Enter)",16455671617441633e61,plate_,16455671617441633e61,pass,pass-target,62,62,1645567161744,870,NA
adae02b69ee1d58682eb10bd7c5855db,ID,plane,plane,1645567162454,"p,l,a,n,e,(Enter)",16455671638701637e61,plane_,16455671638701637e61,pass,pass-target,62,63,1645567163870,1116,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,car,leg,1645567164718,"c,a,r,(Enter)",16455671664941648e35,car_,16455671664941648e35,pass,pass-target,62,64,1645567166494,1476,NA
adae02b69ee1d58682eb10bd7c5855db,ID,castle,castle,1645567167097,"c,a,s,t,l,e,(Enter)",16455671682321637e74,castle_,16455671682321637e74,pass,pass-target,62,65,1645567168232,835,NA
adae02b69ee1d58682eb10bd7c5855db,REL,nose,arm,1645567169260,"n,o,s,e,(Enter)",16455671705941648e48,nose_,16455671705941648e48,pass,pass-target,62,66,1645567170594,1034,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,glass,XXXXX,1645567171209,"g,l,a,s,s,(Enter)",16455671723781648e61,glass_,16455671723781648e61,pass,pass-target,62,67,1645567172378,869,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,jug,windmill,1645567173141,"j,u,g,(Enter)",16455671745011654e35,jug_,16455671745011654e35,pass,pass-target,62,68,1645567174501,1060,NA
adae02b69ee1d58682eb10bd7c5855db,REL,rabbit,deer,1645567175037,"r,a,b,b,i,t,(Enter)",1645567176467165e75,rabbit_,1645567176467165e75,pass,pass-target,62,69,1645567176467,1130,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,wardrobe,XXXXX,1645567177330,"w,a,r,d,r,o,b,e,(Enter)",16455671785721646e100,wardrobe_,16455671785721646e100,pass,pass-target,62,70,1645567178572,942,NA
adae02b69ee1d58682eb10bd7c5855db,ID,jug,jug,1645567179717,"j,u,g,(Enter)",16455671808111642e35,jug_,16455671808111642e35,pass,pass-target,62,71,1645567180811,794,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,bike,wardrobe,1645567181459,"b,i,k,e,(Enter)",16455671826151646e48,bike_,16455671826151646e48,pass,pass-target,62,72,1645567182615,856,NA
adae02b69ee1d58682eb10bd7c5855db,ID,cup,cup,1645567183190,"c,u,p,(Enter)",16455671840961644e35,cup_,16455671840961644e35,pass,pass-target,62,73,1645567184096,606,NA
adae02b69ee1d58682eb10bd7c5855db,REL,factory,windmill,1645567184635,"f,a,c,t,o,r,y,(Enter)",16455671859681642e87,factory_,16455671859681642e87,pass,pass-target,62,74,1645567185968,1033,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,bike,XXXXX,1645567187682,"b,i,k,e,(Enter)",16455671886781644e48,bike_,16455671886781644e48,pass,pass-target,62,75,1645567188678,696,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,nose,factory,1645567189275,"n,o,s,e,(Enter)",16455671904101648e48,nose_,16455671904101648e48,pass,pass-target,62,76,1645567190410,835,NA
adae02b69ee1d58682eb10bd7c5855db,REL,vest,coat,1645567190979,"v,e,s,t,(Enter)",16455671922151652e48,vest_,16455671922151652e48,pass,pass-target,62,77,1645567192215,936,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,nose,XXXXX,1645567192891,"n,o,s,e,(Enter)",16455671939331642e48,nose_,16455671939331642e48,pass,pass-target,62,78,1645567193933,742,NA
adae02b69ee1d58682eb10bd7c5855db,ID,train,train,1645567194524,"t,r,a,i,n,(Enter)",16455671958071646e61,train_,16455671958071646e61,pass,pass-target,62,79,1645567195807,983,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,windmill,jug,1645567196780,"w,i,n,d,m,i,l,l,(Enter)",1645567198087164e101,windmill_,1645567198087164e101,pass,pass-target,62,80,1645567198087,1007,NA
adae02b69ee1d58682eb10bd7c5855db,ID,pistol,pistol,1645567199335,"p,i,s,t,o,l,(Enter)",16455672004011646e74,pistol_,16455672004011646e74,pass,pass-target,62,81,1645567200401,766,NA
adae02b69ee1d58682eb10bd7c5855db,REL,sword,dagger,1645567201352,"s,w,o,r,d,(Enter)",16455672026381636e61,sword_,16455672026381636e61,pass,pass-target,62,82,1645567202638,986,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,dagger,XXXXX,1645567203355,"d,a,g,g,e,r,(Enter)",16455672044531651e74,dagger_,16455672044531651e74,pass,pass-target,62,83,1645567204453,798,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,church,rabbit,1645567205466,"c,h,u,r,c,h,(Enter)",1645567206584164e75,church_,1645567206584164e75,pass,pass-target,62,84,1645567206584,818,NA
adae02b69ee1d58682eb10bd7c5855db,REL,glass,plate,1645567207526,"g,l,a,s,s,(Enter)",16455672087431648e61,glass_,16455672087431648e61,pass,pass-target,62,85,1645567208743,917,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,tortoise,XXXXX,1645567209538,"t,o,r,o,i,s,e,(Enter)",16455672106331655e87,toroise_,16455672106331655e87,pass,pass-target,62,86,1645567210633,795,NA
adae02b69ee1d58682eb10bd7c5855db,ID,windmill,windmill,1645567211943,"w,i,n,d,m,i,l,l,(Enter)",1645567213957164e101,windmill_,1645567213957164e101,pass,pass-target,62,87,1645567213957,1714,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,castle,coat,1645567215116,"c,a,s,t,l,e,(Enter)",16455672162641652e74,castle_,16455672162641652e74,pass,pass-target,62,88,1645567216264,848,NA
adae02b69ee1d58682eb10bd7c5855db,ID,sweater,sweater,1645567217289,"s,w,e,a,t,e,r,(Enter)",16455672182201647e87,sweater_,16455672182201647e87,pass,pass-target,62,89,1645567218220,631,NA
adae02b69ee1d58682eb10bd7c5855db,REL,deer,rabbit,1645567219578,"d,e,e,r,(Enter)",1645567220689164e49,deer_,1645567220689164e49,pass,pass-target,62,90,1645567220689,811,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,cannon,XXXXX,1645567221467,"c,a,n,n,o,n,(Enter)",16455672226011663e74,cannon_,16455672226011663e74,pass,pass-target,62,91,1645567222601,834,NA
adae02b69ee1d58682eb10bd7c5855db,REL,cannon,pistol,1645567228940,"c,a,n,n,o,n,(Enter)",16455672302021632e74,cannon_,16455672302021632e74,pass,pass-target,62,93,1645567230202,962,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,coat,XXXXX,1645567231341,"c,o,a,t,(Enter)",1645567232427164e49,coat_,1645567232427164e49,pass,pass-target,62,94,1645567232427,786,NA
adae02b69ee1d58682eb10bd7c5855db,ID,nose,nose,1645567233195,"n,o,s,e,(Enter)",16455672342001647e48,nose_,16455672342001647e48,pass,pass-target,62,95,1645567234200,705,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,cup,tortoise,1645567234926,"c,u,p,(Enter)",16455672360821643e35,cup_,16455672360821643e35,pass,pass-target,62,96,1645567236082,856,NA
adae02b69ee1d58682eb10bd7c5855db,ID,vest,vest,1645567236685,"v,e,s,t,(Enter)",1645567237816165e49,vest_,1645567237816165e49,pass,pass-target,62,97,1645567237816,831,NA
adae02b69ee1d58682eb10bd7c5855db,REL,plate,glass,1645567238527,"p,l,a,t,e,(Enter)",16455672397041645e61,plate_,16455672397041645e61,pass,pass-target,62,98,1645567239704,877,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,rabbit,XXXXX,1645567240464,"r,a,b,b,i,t,(Enter)",16455672415711643e74,rabbit_,16455672415711643e74,pass,pass-target,62,99,1645567241571,807,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,desk,deer,1645567242536,"d,e,s,k,(Enter)",16455672436131648e48,desk_,16455672436131648e48,pass,pass-target,62,100,1645567243613,777,NA
adae02b69ee1d58682eb10bd7c5855db,REL,dagger,sword,1645567244545,"d,a,g,g,e,r,(Enter)",16455672464721649e74,dagger_,16455672464721649e74,pass,pass-target,62,101,1645567246472,1627,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,ear,XXXXX,1645567247359,"e,a,r,(Enter)",16455672484211645e35,ear_,16455672484211645e35,pass,pass-target,62,102,1645567248421,762,NA
adae02b69ee1d58682eb10bd7c5855db,ID,tortoise,tortoise,1645567248901,"t,o,r,t,o,i,s,e,(Enter)",16455672500681638e100,tortoise_,16455672500681638e100,pass,pass-target,62,103,1645567250068,867,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,cannon,plate,1645567251755,"c,a,n,n,o,n,(Enter)",16455672529291653e74,cannon_,16455672529291653e74,pass,pass-target,62,104,1645567252929,874,NA
adae02b69ee1d58682eb10bd7c5855db,ID,dagger,dagger,1645567253969,"d,a,g,g,e,r,(Enter)",16455672554971643e74,dagger_,16455672554971643e74,pass,pass-target,62,105,1645567255497,1228,NA
adae02b69ee1d58682eb10bd7c5855db,REL,jug,cup,1645567256474,"j,u,g,(Enter)",16455672580641643e35,jug_,16455672580641643e35,pass,pass-target,62,106,1645567258064,1290,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,skirt,XXXXX,1645567258625,"s,k,i,r,t,(Enter)",16455672597121645e61,skirt_,16455672597121645e61,pass,pass-target,62,107,1645567259712,787,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,coat,castle,1645567260530,"c,o,a,t,(Enter)",16455672617291642e48,coat_,16455672617291642e48,pass,pass-target,62,108,1645567261729,899,NA
adae02b69ee1d58682eb10bd7c5855db,REL,cup,jug,1645567262328,"c,u,p,(Enter)",1645567263538164e36,cup_,1645567263538164e36,pass,pass-target,62,109,1645567263538,910,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,windmill,XXXXX,1645567264159,"w,i,n,d,m,i,l,l,(Enter)",1645567265267164e101,windmill_,1645567265267164e101,pass,pass-target,62,110,1645567265267,808,NA
adae02b69ee1d58682eb10bd7c5855db,ID,car,car,1645567266593,"c,a,r,(Enter)",16455672677961652e35,car_,16455672677961652e35,pass,pass-target,62,111,1645567267796,903,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,glass,cannon,1645567268490,"g,l,a,s,s,(Enter)",16455672696681633e61,glass_,16455672696681633e61,pass,pass-target,62,112,1645567269668,878,NA
adae02b69ee1d58682eb10bd7c5855db,ID,rabbit,rabbit,1645567270408,"r,a,b,b,i,t,(Enter)",1645567271636166e75,rabbit_,1645567271636166e75,pass,pass-target,62,113,1645567271636,928,NA
adae02b69ee1d58682eb10bd7c5855db,REL,pistol,cannon,1645567272643,"p,i,s,t,o,l,(Enter)",16455672742041637e74,pistol_,16455672742041637e74,pass,pass-target,62,114,1645567274204,1261,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,swan,XXXXX,1645567275212,"s,w,a,n,(Enter)",16455672761771654e48,swan_,16455672761771654e48,pass,pass-target,62,115,1645567276177,665,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,wardrobe,bike,1645567276989,"w,a,r,d,r,o,b,e,(Enter)",1645567278269163e101,wardrobe_,1645567278269163e101,pass,pass-target,62,116,1645567278269,980,NA
adae02b69ee1d58682eb10bd7c5855db,REL,arm,nose,1645567279858,"a,r,m,(Enter)",16455672810841644e35,arm_,16455672810841644e35,pass,pass-target,62,117,1645567281084,926,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,deer,XXXXX,1645567281704,"d,e,e,r,(Enter)",16455672827661643e48,deer_,16455672827661643e48,pass,pass-target,62,118,1645567282766,762,NA
adae02b69ee1d58682eb10bd7c5855db,ID,sword,sword,1645567283640,"s,w,o,r,d,(Enter)",16455672848711632e61,sword_,16455672848711632e61,pass,pass-target,62,119,1645567284871,931,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,leg,car,1645567286212,"l,e,g,(Enter)",16455672873041645e35,leg_,16455672873041645e35,pass,pass-target,62,120,1645567287304,792,NA
adae02b69ee1d58682eb10bd7c5855db,ID,factory,factory,1645567287891,"f,a,c,t,o,r,y,(Enter)",16455672890491636e87,factory_,16455672890491636e87,pass,pass-target,62,121,1645567289049,858,NA
adae02b69ee1d58682eb10bd7c5855db,REL,ear,leg,1645567290664,"e,a,r,(Enter)",16455672918121652e35,ear_,16455672918121652e35,pass,pass-target,62,122,1645567291812,848,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,bed,XXXXX,1645567292317,"b,e,d,(Enter)",16455672934071647e35,bed_,16455672934071647e35,pass,pass-target,62,123,1645567293407,790,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,ear,vest,1645567293993,"e,a,r,(Enter)",1645567295687165e36,ear_,1645567295687165e36,pass,pass-target,62,124,1645567295687,1394,NA
adae02b69ee1d58682eb10bd7c5855db,REL,table,wardrobe,1645567296224,"t,a,b,l,e,(Enter)",16455672975481645e61,table_,16455672975481645e61,pass,pass-target,62,125,1645567297548,1024,NA
adae02b69ee1d58682eb10bd7c5855db,NEU,sword,XXXXX,1645567298348,"s,w,o,r,d,(Enter)",16455672995281637e61,sword_,16455672995281637e61,pass,pass-target,62,126,1645567299528,880,NA
adae02b69ee1d58682eb10bd7c5855db,ID,deer,deer,1645567300425,"d,e,e,r,(Enter)",16455673013571644e48,deer_,16455673013571644e48,pass,pass-target,62,127,1645567301357,632,NA
adae02b69ee1d58682eb10bd7c5855db,UNREL,bed,pistol,1645567302159,"b,e,d,(Enter)",16455673034511647e35,bed_,16455673034511647e35,pass,pass-target,62,128,1645567303451,992,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,table,table,1645820380068,"t,a,b,l,e,(Enter)",1645820381339164e62,table_,1645820381339164e62,pass,pass-target,63,1,1645820381339,971,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,church,castle,1645820382085,"c,h,u,r,c,h,(Enter)",16458203834271636e74,church_,16458203834271636e74,pass,pass-target,63,2,1645820383427,1042,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,sweater,XXXXX,1645820384797,"s,w,e,a,t,e,r,(Enter)",16458203858671643e87,sweater_,16458203858671643e87,pass,pass-target,63,3,1645820385867,770,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,pistol,XXXXX,1645820394453,"p,i,s,t,o,l,(Enter)",16458203955551637e74,pistol_,16458203955551637e74,pass,pass-target,63,6,1645820395555,802,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,wardrobe,wardrobe,1645820396549,"w,a,r,d,r,o,b,e,(Enter)",16458203976191654e100,wardrobe_,16458203976191654e100,pass,pass-target,63,7,1645820397619,770,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,arm,train,1645820398861,"a,r,m,(Enter)",16458203999791645e35,arm_,16458203999791645e35,pass,pass-target,63,8,1645820399979,818,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,cannon,cannon,1645820400389,"c,a,n,n,o,n,(Enter)",16458204014271646e74,cannon_,16458204014271646e74,pass,pass-target,63,9,1645820401427,738,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,tortoise,swan,1645820402421,"t,o,r,t,o,i,s,e,(Enter)",16458204040111635e100,tortoise_,16458204040111635e100,pass,pass-target,63,10,1645820404011,1290,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,leg,XXXXX,1645820405020,"l,e,g,(Enter)",16458204060591637e35,leg_,16458204060591637e35,pass,pass-target,63,11,1645820406059,739,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,deer,desk,1645820406325,"d,e,e,r,(Enter)",16458204074591649e48,deer_,16458204074591649e48,pass,pass-target,63,12,1645820407459,834,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,skirt,sweater,1645820408029,"s,k,i,r,t,(Enter)",16458204096511643e61,skirt_,16458204096511643e61,pass,pass-target,63,13,1645820409651,1322,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,factory,XXXXX,1645820411013,"f,a,c,t,o,r,y,(Enter)",16458204123151656e87,factory_,16458204123151656e87,pass,pass-target,63,14,1645820412315,1002,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,coat,coat,1645820413197,"c,o,a,t,(Enter)",16458204143471648e48,coat_,16458204143471648e48,pass,pass-target,63,15,1645820414347,850,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,rabbit,church,1645820414741,"r,a,b,b,i,t,(Enter)",1645820416027164e75,rabbit_,1645820416027164e75,pass,pass-target,63,16,1645820416027,986,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,bike,bike,1645820416861,"b,i,k,e,(Enter)",16458204182351643e48,bike_,16458204182351643e48,pass,pass-target,63,17,1645820418235,1074,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,bed,desk,1645820418765,"b,e,d,(Enter)",16458204205631642e35,bed_,16458204205631642e35,pass,pass-target,63,18,1645820420563,1498,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,table,XXXXX,1645820421205,"t,a,b,l,e,(Enter)",16458204222911641e61,table_,16458204222911641e61,pass,pass-target,63,19,1645820422291,786,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,train,arm,1645820422926,"t,r,a,i,n,(Enter)",1645820424235164e62,train_,1645820424235164e62,pass,pass-target,63,20,1645820424235,1009,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,windmill,factory,1645820424893,"w,i,n,d,m,i,l,l,(Enter)",1645820426235164e101,windmill_,1645820426235164e101,pass,pass-target,63,21,1645820426235,1042,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,jug,XXXXX,1645820427869,"j,u,g,(Enter)",16458204291551644e35,jug_,16458204291551644e35,pass,pass-target,63,22,1645820429155,986,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,plate,plate,1645820429612,"p,l,a,t,e,(Enter)",16458204307151635e61,plate_,16458204307151635e61,pass,pass-target,63,23,1645820430715,803,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,swan,skirt,1645820431285,"s,w,a,n,(Enter)",16458204325071647e48,swan_,16458204325071647e48,pass,pass-target,63,24,1645820432507,922,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,bed,bed,1645820433156,"b,e,d,(Enter)",16458204343471642e35,bed_,16458204343471642e35,pass,pass-target,63,25,1645820434347,891,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,plane,car,1645820434756,"p,l,a,n,e,(Enter)",16458204359711642e61,plane_,16458204359711642e61,pass,pass-target,63,26,1645820435971,915,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,vest,XXXXX,1645820436692,"v,e,s,t,(Enter)",16458204384671646e48,vest_,16458204384671646e48,pass,pass-target,63,27,1645820438467,1475,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,plane,glass,1645820438949,"p,l,a,n,e,(Enter)",16458204400751642e61,plane_,16458204400751642e61,pass,pass-target,63,28,1645820440075,826,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,leg,ear,1645820440757,"l,e,g,(Enter)",1645820441859166e36,leg_,1645820441859166e36,pass,pass-target,63,29,1645820441859,802,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,arm,arm,1645820446565,"a,r,m,(Enter)",1645820447611164e36,arm_,1645820447611164e36,pass,pass-target,63,31,1645820447611,746,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,dagger,sweater,1645820448117,"d,a,g,g,e,r,(Enter)",16458204495871648e74,dagger_,16458204495871648e74,pass,pass-target,63,32,1645820449587,1170,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,desk,desk,1645820450349,"d,e,s,k,(Enter)",16458204521871644e48,desk_,16458204521871644e48,pass,pass-target,63,33,1645820452187,1538,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,train,bike,1645820452845,"t,r,a,i,n,(Enter)",1645820454067165e62,train_,1645820454067165e62,pass,pass-target,63,34,1645820454067,922,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,cup,XXXXX,1645820454700,"c,u,p,(Enter)",16458204558431645e35,cup_,16458204558431645e35,pass,pass-target,63,35,1645820455843,843,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,skirt,swan,1645820456708,"s,k,i,r,t,(Enter)",1645820457931165e62,skirt_,1645820457931165e62,pass,pass-target,63,36,1645820457931,923,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,car,plane,1645820459420,"c,a,r,(Enter)",1645820460915164e36,car_,1645820460915164e36,pass,pass-target,63,37,1645820460915,1195,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,train,XXXXX,1645820461700,"t,r,a,i,n,(Enter)",16458204633391642e61,train_,16458204633391642e61,pass,pass-target,63,38,1645820463339,1339,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,skirt,skirt,1645820464037,"s,k,i,r,t,(Enter)",16458204652591646e61,skirt_,16458204652591646e61,pass,pass-target,63,39,1645820465259,922,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,sweater,dagger,1645820466356,"s,w,e,a,t,e,r,(Enter)",16458204676511641e87,sweater_,16458204676511641e87,pass,pass-target,63,40,1645820467651,995,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,glass,glass,1645820468924,"g,l,a,s,s,(Enter)",16458204700671633e61,glass_,16458204700671633e61,pass,pass-target,63,41,1645820470067,843,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,desk,bed,1645820470605,"d,e,s,k,(Enter)",16458204723151643e48,desk_,16458204723151643e48,pass,pass-target,63,42,1645820472315,1410,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,car,XXXXX,1645820472797,"c,a,r,(Enter)",16458204738671645e35,car_,16458204738671645e35,pass,pass-target,63,43,1645820473867,770,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,tortoise,cup,1645820474205,"t,o,r,t,o,i,s,e,(Enter)",1645820475499165e101,tortoise_,1645820475499165e101,pass,pass-target,63,44,1645820475499,994,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,wardrobe,table,1645820476549,"w,a,r,d,r,o,b,e,(Enter)",1645820477971165e101,wardrobe_,1645820477971165e101,pass,pass-target,63,45,1645820477971,1122,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,plane,XXXXX,1645820478965,"p,l,a,n,e,(Enter)",1645820480019164e62,plane_,1645820480019164e62,pass,pass-target,63,46,1645820480019,754,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,church,church,1645820481276,"c,h,u,r,c,h,(Enter)",16458204825791643e74,church_,16458204825791643e74,pass,pass-target,63,47,1645820482579,1003,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,vest,ear,1645820483356,"v,e,s,t,(Enter)",16458204852671649e48,vest_,16458204852671649e48,pass,pass-target,63,48,1645820485267,1611,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,swan,swan,1645820485773,"s,w,a,n,(Enter)",16458204867711646e48,swan_,16458204867711646e48,pass,pass-target,63,49,1645820486771,698,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,castle,XXXXX,1645820490276,"c,a,s,t,l,e,(Enter)",16458204913391651e74,castle_,16458204913391651e74,pass,pass-target,63,51,1645820491339,763,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,pistol,bed,1645820492140,"p,i,s,t,o,l,(Enter)",16458204932351656e74,pistol_,16458204932351656e74,pass,pass-target,63,52,1645820493235,795,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,swan,tortoise,1645820494036,"s,w,a,n,(Enter)",16458204952351643e48,swan_,16458204952351643e48,pass,pass-target,63,53,1645820495235,899,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,church,XXXXX,1645820495860,"c,u,r,c,h,(Enter)",16458204969311624e61,curch_,16458204969311624e61,pass,pass-target,63,54,1645820496931,771,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,table,sword,1645820500573,"t,a,b,l,e,(Enter)",16458205019071643e61,table_,16458205019071643e61,pass,pass-target,63,56,1645820501907,1034,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,leg,leg,1645820502581,"l,e,g,(Enter)",16458205035071643e35,leg_,16458205035071643e35,pass,pass-target,63,57,1645820503507,626,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,coat,vest,1645820503805,"c,o,a,t,(Enter)",1645820505195164e49,coat_,1645820505195164e49,pass,pass-target,63,58,1645820505195,1090,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,arm,XXXXX,1645820505636,"a,r,m,(Enter)",1645820507595165e36,arm_,1645820507595165e36,pass,pass-target,63,59,1645820507595,1659,NA
ae08e6b039ec2dbc4f99328e6557f9b7,UNREL,sword,table,1645820508076,"s,w,o,r,d,(Enter)",16458205091871645e61,sword_,16458205091871645e61,pass,pass-target,63,60,1645820509187,811,NA
ae08e6b039ec2dbc4f99328e6557f9b7,REL,sweater,skirt,1645820509772,"s,w,e,a,t,e,r,(Enter)",16458205108111639e87,sweater_,16458205108111639e87,pass,pass-target,63,61,1645820510811,739,NA
ae08e6b039ec2dbc4f99328e6557f9b7,NEU,plate,XXXXX,1645820512164,"p,l,a,t,e,(Enter)",16458205132671637e61,plate_,16458205132671637e61,pass,pass-target,63,62,1645820513267,803,NA
ae08e6b039ec2dbc4f99328e6557f9b7,ID,plane,plane,1645820513748,"p,l,a,n,e,(Enter)",16458205148111643e61,plane_,16458205148111643e61,pass,pass-target,63,63,1645820514811,763,NA
